0.06;17515.0;78.48;0.0
1.07;17515.0;78.48;0.0
2.08;17515.0;78.48;0.0
3.09;17515.0;78.48;0.0
4.09;17515.0;78.48;0.0
5.1;17515.0;78.48;0.0
6.11;17515.0;78.48;0.0
7.11;17385.51;84.35;13.48
8.12;17267.68;102.34;23.98
9.13;17174.45;128.43;30.22
10.14;17077.33;162.01;36.79
11.15;16982.16;201.32;43.28
12.16;16894.75;243.04;49.27
13.17;16817.06;284.66;54.63
14.18;16737.43;331.79;60.15
15.19;16655.85;384.77;65.82
16.2;16572.33;443.95;71.65
17.2;16486.87;509.7;77.62
18.21;16401.4;580.71;83.61
19.21;16323.71;649.85;89.06
20.23;16257.67;712.04;93.69
21.23;16189.69;779.35;98.46
22.24;16137.25;833.56;102.15
23.24;16059.56;917.53;107.6
24.25;15977.98;1010.39;113.32
25.26;15896.4;1108.06;119.07
26.26;15816.77;1208.06;124.65
27.27;15735.19;1315.24;130.39
28.28;15663.32;1413.67;135.45
29.28;15601.17;1501.81;139.81
30.29;15519.59;1621.74;145.58
31.3;15432.19;1755.62;151.74
32.31;15344.79;1895.04;157.92
33.31;15257.38;2040.04;164.13
34.32;15175.8;2180.4;169.9
35.32;15088.4;2336.2;176.16
36.33;15002.91;2493.96;182.23
37.34;14913.57;2664.65;188.67
38.35;14826.12;2837.34;194.92
39.36;14740.65;3011.66;201.11
40.37;14657.08;3187.3;207.16
41.38;14569.66;3376.67;213.52
42.38;14482.22;3571.82;219.94
43.39;14394.75;3772.7;226.34
44.4;14307.3;3979.42;232.85
45.4;14221.73;4187.18;239.16
46.42;14132.35;4410.4;245.92
47.43;14052.61;4614.56;251.87
48.44;13965.17;4844.34;258.58
49.44;13879.58;5074.83;265.08
50.45;13792.11;5316.53;271.9
51.46;13706.51;5558.79;278.5
52.47;13619.03;5812.6;285.33
53.48;13531.49;6072.41;291.79
54.48;7754.7;6301.5;284.44
55.49;7699.5;6529.68;286.83
56.5;7645.46;6737.33;289.86
57.5;7591.41;6947.09;292.67
58.5;7537.22;7158.78;295.27
59.51;7484.66;7366.38;297.8
60.52;7435.12;7563.74;300.2
61.53;7384.09;7768.73;302.65
62.53;7331.65;7981.45;305.02
63.54;7282.07;8183.46;307.04
64.55;7230.91;8392.92;308.98
65.56;7176.83;8616.14;311.03
66.56;7121.18;8847.08;313.07
67.57;7071.48;9054.31;314.84
68.57;7015.7;9288.05;316.85
69.57;6961.36;9516.92;318.89
70.58;6905.46;9753.77;321.25
71.59;6848.25;9999.03;324.2
72.6;6792.64;10240.19;327.59
73.6;6744.68;10450.89;330.74
74.62;6707.07;10616.9;333.2
75.62;6658.89;10831.19;336.39
76.63;6604.62;11074.75;340.09
77.63;6548.84;11327.94;344.16
78.64;6494.53;11577.3;348.5
79.65;6439.01;11837.07;353.58
80.66;6382.01;12107.96;359.19
81.68;6327.81;12368.53;364.47
82.69;6273.52;12632.87;369.72
83.69;6219.29;12901.09;375.28
84.69;6163.8;13181.15;381.59
85.7;6108.35;13466.07;388.35
86.7;6052.82;13756.05;395.27
87.72;5997.19;14051.24;402.43
88.73;5943.17;14343.66;409.78
89.73;5895.22;14608.15;416.63
90.74;5839.74;14919.52;424.76
91.75;5784.17;15236.97;433.11
92.75;5730.13;15551.9;441.58
93.76;5674.68;15882.09;450.72
94.77;5619.24;16219.21;460.27
95.78;5563.76;16563.53;470.16
96.78;5508.26;16915.29;480.41
97.79;5451.31;17284.62;491.36
98.81;5406.36;17582.18;500.31
99.81;5355.41;17926.0;510.75
100.82;5307.45;18256.19;520.88
101.82;5264.0;18561.1;530.34
102.83;5208.55;18958.23;542.78
103.84;5153.11;19364.72;555.63
104.85;5097.66;19780.85;568.85
105.85;5039.22;20230.21;583.15
106.86;4983.77;20666.98;597.08
107.87;4926.83;21126.43;611.75
108.88;4871.38;21584.61;626.36
109.89;4814.44;22066.58;641.75
110.9;4759.0;22547.24;657.1
111.91;4705.05;23025.95;672.4
112.91;4651.1;23515.81;688.06
113.92;4594.16;24045.25;704.97
114.92;4538.71;24573.25;721.82
115.93;4480.27;25143.45;740.0
116.93;4423.33;25712.84;758.14
117.94;4366.38;26296.18;776.72
118.95;4309.42;26893.81;795.74
119.95;4252.45;27506.07;815.22
120.96;4195.5;28133.31;835.16
121.97;4149.09;28773.85;850.23
122.98;4102.96;29425.88;865.52
123.98;4073.49;30123.28;872.31
124.99;4073.49;30869.55;863.81
126.0;4073.49;31608.57;855.46
127.01;4073.49;32357.38;847.04
128.01;4073.49;33098.83;838.73
129.01;4073.49;33833.01;830.53
130.02;4073.49;34592.88;822.05
131.03;4073.49;35328.71;813.83
132.04;4073.49;36008.83;806.23
133.04;4073.49;36602.7;799.58
134.06;4073.49;37223.35;792.61
135.06;4072.1;37791.44;786.21
136.07;4068.88;38463.93;778.49
137.09;4065.49;39114.24;770.61
138.09;4064.32;39650.99;763.76
139.1;4062.43;40243.41;756.11
140.11;4060.39;40829.87;748.55
141.12;4057.32;41499.27;739.96
142.13;4053.81;42131.82;732.17
143.14;4050.47;42757.87;724.75
144.14;2548.04;43278.77;717.99
145.15;2522.57;43971.06;725.55
146.17;2497.51;44655.59;732.98
147.18;2472.65;45346.64;741.01
148.18;2450.96;45955.01;748.38
149.19;2435.62;46388.48;753.77
150.2;2425.05;46688.97;757.6
151.21;2409.23;47142.11;763.5
152.22;2390.76;47674.5;770.63
153.23;2368.6;48318.75;779.52
154.24;2354.36;48736.08;785.42
155.25;2343.82;49046.83;789.89
156.26;2324.83;49609.7;798.13
157.27;2310.59;50034.87;804.49
158.28;2297.94;50415.0;810.28
159.28;2276.84;51053.25;820.19
160.29;2267.35;51342.41;824.75
161.31;2253.64;51762.24;831.46
162.31;2229.38;52511.36;843.68
163.32;2203.54;53318.47;857.18
164.33;2181.92;54001.21;868.86
165.34;2159.77;54707.76;881.19
166.34;2133.4;55558.56;896.34
167.35;2118.63;56039.7;905.05
168.36;2094.37;56837.61;919.71
169.37;2069.06;57680.31;935.48
170.38;2042.69;58569.38;952.43
171.39;2015.8;59488.37;970.26
172.39;1989.96;60383.17;987.91
173.4;1963.59;61308.52;1006.45
174.41;1937.75;62227.71;1025.14
175.41;1911.91;63159.45;1044.36
176.42;1887.65;64045.86;1062.88
177.42;1863.39;64943.9;1081.87
178.42;1837.02;65933.54;1103.06
179.43;1811.18;66917.41;1124.37
180.43;1784.81;67936.05;1146.69
