0.03;17515.0;78.4;0.0
1.04;17515.0;78.4;0.0
2.05;17515.0;78.4;0.0
3.05;17515.0;78.4;0.0
4.06;17515.0;78.4;0.0
5.07;17515.0;78.4;0.0
6.07;17515.0;78.4;0.0
7.07;17515.0;78.4;0.0
8.08;17515.0;78.4;0.0
9.09;17515.0;78.4;0.0
10.1;17515.0;78.4;0.0
11.11;17515.0;78.4;0.0
12.12;17515.0;78.4;0.0
13.12;17515.0;78.4;0.0
14.13;17515.0;78.4;0.0
15.13;17515.0;78.4;0.0
16.14;17515.0;78.4;0.0
17.15;17515.0;78.4;0.0
18.16;17515.0;78.4;0.0
19.17;17515.0;78.4;0.0
20.18;17515.0;78.4;0.0
21.26;17515.0;78.4;0.0
22.27;17515.0;78.4;0.0
23.28;17515.0;78.4;0.0
24.29;17515.0;78.4;0.0
25.31;17515.0;78.4;0.0
26.32;17515.0;78.4;0.0
27.32;17515.0;78.4;0.0
28.33;17515.0;78.4;0.0
29.34;17515.0;78.4;0.0
30.34;17515.0;78.4;0.0
31.35;17515.0;78.4;0.0
32.36;17515.0;78.4;0.0
33.37;17515.0;78.4;0.0
34.39;17515.0;78.4;0.0
35.41;17377.72;85.11;14.19
36.42;17265.71;102.74;24.11
37.43;17166.65;130.79;30.75
38.44;17069.54;164.9;37.32
39.44;16970.48;206.49;44.08
40.45;16879.19;250.94;50.34
41.47;16784.02;303.57;56.92
42.48;16690.79;361.4;63.39
43.49;16597.55;425.44;69.88
44.49;16506.27;494.21;76.27
45.5;16413.03;570.64;82.79
46.51;16333.4;640.88;88.38
47.53;16253.76;715.72;93.97
48.53;16164.42;805.12;100.24
49.54;16067.3;908.86;107.06
50.55;15972.13;1017.13;113.74
51.56;15876.95;1131.96;120.43
52.56;15783.72;1250.79;126.97
53.57;15690.49;1375.92;133.55
54.58;15595.32;1510.16;140.23
55.59;15498.2;1653.9;147.1
56.6;15416.63;1779.95;152.84
57.6;15325.34;1926.73;159.31
58.61;15232.08;2082.93;165.92
59.62;15136.9;2248.91;172.69
60.63;15045.57;2414.39;179.2
61.63;14956.2;2582.26;185.58
62.64;14860.96;2767.59;192.44
63.65;14765.7;2959.6;199.28
64.66;14670.45;3158.38;206.2
65.66;14573.26;3368.17;213.25
66.67;14481.89;3571.87;219.95
67.68;14392.46;3777.3;226.51
68.68;14318.58;3951.61;232.01
69.69;14240.75;4139.57;237.74
70.71;14159.12;4341.93;243.9
71.71;14075.47;4554.44;250.14
72.72;13999.66;4751.87;255.93
73.72;13912.12;4985.3;262.59
74.73;13826.59;5219.35;269.2
75.73;13739.05;5464.77;275.99
76.74;13653.52;5710.65;282.66
77.75;13564.02;5973.93;289.43
78.75;7755.0;6235.71;287.61
79.76;7705.54;6452.09;289.33
80.77;7648.52;6673.18;292.36
81.78;7588.52;6908.29;295.28
82.78;7544.89;7080.15;297.22
83.79;7487.78;7307.0;299.7
84.8;7433.74;7523.66;302.07
85.8;7378.26;7748.11;304.5
86.8;7325.81;7962.06;306.72
87.82;7262.8;8220.78;309.15
88.82;7201.07;8475.17;311.27
89.84;7134.94;8750.1;313.51
90.85;7068.68;9026.96;315.69
91.85;7002.31;9305.76;317.91
92.85;6941.9;9560.97;320.1
93.85;6875.42;9843.89;322.96
94.86;6824.26;10064.44;325.7
95.87;6765.69;10319.93;329.38
96.87;6699.58;10611.71;333.64
97.88;6631.78;10914.01;338.07
98.9;6563.9;11220.4;342.77
99.9;6497.55;11524.29;347.89
100.9;6429.95;11840.09;353.94
101.91;6362.41;12161.65;360.5
102.92;6296.2;12481.74;366.85
103.92;6243.39;12740.39;372.05
104.93;6186.28;13025.5;378.21
105.94;6132.33;13300.13;384.56
106.95;6067.78;13634.3;392.43
107.95;6027.16;13847.62;397.52
108.96;5986.6;14063.75;402.84
109.96;5931.06;14364.74;410.53
110.97;5875.61;14671.55;418.53
111.98;5809.52;15044.2;428.26
112.98;5744.96;15416.82;438.19
113.99;5680.51;15798.25;448.72
114.99;5617.57;16179.79;459.56
115.99;5553.1;16580.04;471.09
117.0;5487.12;17000.07;483.38
118.01;5421.18;17431.17;496.23
119.01;5359.74;17843.27;508.71
120.01;5305.8;18213.7;520.06
121.02;5239.86;18677.78;534.49
122.02;5172.43;19165.82;549.87
123.03;5109.49;19634.06;564.75
124.03;5048.05;20103.38;579.71
125.04;4980.62;20632.83;596.61
126.05;4917.68;21140.89;612.83
127.06;4872.72;21512.23;624.69
128.07;4812.78;22018.56;640.86
129.08;4746.85;22590.67;659.16
130.09;4683.91;23152.02;677.13
131.1;4614.98;23784.39;697.36
132.11;4547.55;24421.28;717.71
133.12;4480.11;25076.75;738.63
134.13;4420.17;25675.41;757.73
135.14;4354.23;26351.8;779.28
136.16;4285.29;27079.52;802.46
137.16;4222.36;27762.84;824.21
138.16;4163.54;28497.62;844.01
139.16;4105.27;29317.15;863.21
140.17;4073.37;30047.91;870.8
141.17;4073.37;30827.38;861.9
142.18;4073.37;31428.13;855.08
143.19;4073.37;32227.4;846.07
144.2;4073.37;33068.45;836.62
145.21;4071.95;33850.46;827.84
146.21;4069.34;34673.24;818.28
147.23;4067.19;35470.17;808.71
148.24;4064.11;36273.68;798.93
149.24;4061.66;37067.41;789.17
150.26;4059.37;37804.66;780.09
151.26;4057.05;38533.44;771.13
152.27;4054.82;39147.08;763.58
153.28;4052.87;39845.35;754.99
154.29;4052.04;40535.73;746.45
155.29;4049.59;41188.8;738.41
156.3;4047.33;41922.38;729.35
157.31;4045.55;42661.32;720.15
158.32;4044.79;43376.69;711.18
159.32;4043.79;44069.06;702.46
160.33;4042.7;44766.82;693.66
161.34;4042.04;45455.79;684.89
162.35;4041.8;46136.01;676.16
163.36;4041.19;46820.85;667.32
164.37;4040.69;47470.38;658.9
165.38;2521.58;48078.27;662.32
166.39;2494.59;48757.28;669.76
167.4;2468.21;49430.23;677.74
168.4;2441.84;50110.61;686.21
169.41;2414.95;50812.38;695.38
170.41;2388.58;51508.27;704.97
171.43;2361.68;52226.35;715.3
172.44;2335.31;52938.68;725.98
173.45;2308.95;53659.48;737.22
174.46;2282.05;54403.68;749.24
175.46;2255.68;55142.32;761.57
176.48;2228.79;55905.22;774.72
177.48;2202.42;56662.7;788.15
178.49;2175.52;57445.33;802.4
179.49;2149.16;58222.66;816.92
180.5;2122.79;59010.21;831.98
181.51;2095.89;59824.34;847.91
182.52;2069.52;60633.39;864.08
183.53;2043.16;61453.53;880.8
184.54;2016.26;62301.8;898.42
185.55;1989.89;63145.24;916.25
186.55;1963.0;64017.93;935.01
187.55;1942.96;64676.5;949.36
188.56;1918.7;65483.47;967.17
189.57;1892.33;66373.02;987.08
190.58;1867.54;67221.29;1006.31
191.58;1841.18;68136.91;1027.32
192.58;1814.28;69085.25;1049.35
193.59;1788.44;70010.48;1071.1
194.6;1761.54;70988.59;1094.34
195.6;1735.18;71962.86;1117.73
196.6;1708.81;72952.72;1141.73
197.6;1682.44;73958.62;1166.35
198.61;1655.55;75001.61;1192.11
199.61;1629.18;76041.29;1218.02
200.62;1602.81;77098.38;1244.59
201.62;1576.44;78173.41;1271.83
202.63;1550.07;79266.86;1299.75
203.63;1523.18;80401.76;1328.96
204.64;1496.81;81534.12;1358.32
205.65;1469.91;82709.85;1389.03
206.66;1443.02;83907.13;1420.53
207.66;1416.65;85102.49;1452.2
208.68;1389.76;86344.41;1485.33
209.69;1362.86;87609.89;1519.33
210.71;1336.49;88874.13;1553.52
211.71;1310.12;90162.43;1588.6
212.72;1286.89;91475.08;1619.5
213.73;1274.75;92801.18;1632.87
214.73;1266.25;93734.6;1642.37
215.73;1265.46;94935.89;1638.33
216.75;1265.46;96291.98;1632.33
217.75;1265.46;97615.88;1626.47
218.76;1265.46;98934.23;1620.63
219.76;715.0;100248.21;1614.83
220.77;715.0;101582.17;1609.62
221.78;715.0;102884.45;1603.87
222.79;715.0;104207.15;1598.02
223.8;715.0;105498.42;1592.31
224.81;715.0;106809.92;1586.52
225.82;715.0;108090.25;1580.86
226.82;715.0;109365.17;1575.23
227.83;715.0;110660.06;1569.51
228.83;715.0;111924.14;1563.92
229.84;715.0;113157.76;1558.47
230.85;715.0;114386.25;1553.05
231.85;715.0;115609.64;1547.64
232.86;715.0;116778.32;1542.48
233.87;715.0;118016.47;1537.01
234.87;715.0;119150.91;1532.0
235.89;715.0;120158.3;1527.55
236.89;715.0;121235.47;1522.79
237.9;715.0;122430.29;1517.51
238.92;715.0;123547.4;1512.57
239.92;715.0;124732.52;1507.33
240.93;715.0;125936.7;1502.01
241.95;715.0;127159.63;1496.6
242.95;715.0;128353.37;1491.32
243.96;715.0;129399.62;1486.69
244.98;715.0;130607.34;1481.34
245.99;715.0;131809.74;1476.02
246.99;715.0;132959.99;1470.93
248.0;715.0;134082.02;1465.96
249.0;715.0;135222.61;1460.91
250.01;715.0;136335.21;1455.98
251.01;715.0;137143.55;1452.39
252.02;715.0;138041.37;1448.41
253.02;715.0;139210.82;1443.23
254.03;715.0;140306.71;1438.36
255.03;715.0;141284.53;1434.02
256.04;715.0;142168.21;1430.1
257.05;715.0;143274.17;1425.19
258.06;715.0;144330.51;1420.49
259.07;715.0;145404.8;1415.72
260.07;715.0;146519.02;1410.76
261.08;715.0;147650.44;1405.73
262.09;715.0;148754.71;1400.81
263.1;715.0;149876.01;1395.82
264.1;715.0;150970.39;1390.94
265.11;715.0;151820.61;1387.15
266.12;715.0;152841.31;1382.59
267.13;715.0;153944.01;1377.67
268.13;715.0;155020.2;1372.86
269.15;715.0;156006.03;1368.46
270.16;715.0;157094.23;1363.59
271.17;715.0;158135.05;1358.93
272.18;715.0;159171.25;1354.29
273.18;715.0;160202.86;1349.67
274.2;715.0;161271.7;1344.88
275.21;715.0;162314.77;1340.2
276.21;715.0;163353.08;1335.54
277.22;715.0;164386.64;1330.89
278.23;715.0;165415.48;1326.26
279.24;715.0;166439.59;1321.66
280.25;715.0;167397.96;1317.34
281.25;715.0;168190.05;1313.77
282.26;715.0;169201.37;1309.21
283.26;715.0;170208.01;1304.66
284.27;715.0;170949.92;1301.31
285.28;715.0;171948.44;1296.8
286.28;715.0;172922.47;1292.39
287.29;715.0;173911.78;1287.91
288.29;715.0;174876.82;1283.54
289.3;715.0;175856.97;1279.09
290.3;715.0;176774.1;1274.93
291.31;715.0;177764.69;1270.43
292.32;715.0;178731.22;1266.03
293.32;715.0;179673.97;1261.74
294.32;715.0;180574.11;1257.63
295.34;715.0;181527.28;1253.29
296.34;715.0;182475.89;1248.95
297.35;715.0;183419.96;1244.64
298.35;715.0;184359.49;1240.34
299.37;715.0;185182.53;1236.57
300.37;715.0;186113.56;1232.3
301.38;715.0;187021.59;1228.13
302.4;715.0;187962.1;1223.81
303.4;715.0;188879.63;1219.59
304.4;715.0;189810.89;1215.3
305.41;715.0;190719.37;1211.12
306.41;715.0;191623.39;1206.94
307.41;715.0;192522.96;1202.79
308.42;715.0;193418.08;1198.65
309.43;715.0;194326.53;1194.44
310.43;715.0;195212.69;1190.33
311.44;715.0;196094.43;1186.24
312.46;715.0;196989.27;1182.08
313.47;715.0;197879.52;1177.94
314.48;715.0;198747.88;1173.89
315.48;715.0;199611.85;1169.86
316.48;715.0;200471.44;1165.84
317.48;715.0;201343.73;1161.76
318.49;715.0;202194.5;1157.78
319.5;715.0;203040.92;1153.81
320.5;715.0;203883.0;1149.86
321.51;715.0;204737.45;1145.84
322.52;715.0;205570.77;1141.91
323.52;715.0;206399.77;1138.01
324.52;715.0;207240.9;1134.04
325.53;715.0;208061.19;1130.16
326.54;715.0;208877.19;1126.29
327.55;715.0;209688.89;1122.45
328.56;715.0;210512.42;1118.54
329.57;715.0;211315.47;1114.72
330.59;715.0;212130.19;1110.84
331.6;715.0;212940.48;1106.98
332.6;715.0;213730.59;1103.2
333.61;715.0;214516.44;1099.45
334.63;715.0;215266.88;1095.85
335.63;715.0;216028.92;1092.2
336.64;715.0;216817.76;1088.41
337.64;715.0;217586.87;1084.71
338.65;715.0;218351.77;1081.03
339.66;715.0;219127.63;1077.28
340.67;715.0;219899.13;1073.55
341.67;715.0;220651.26;1069.91
342.68;715.0;221399.21;1066.29
343.68;715.0;222142.99;1062.68
344.69;715.0;222882.59;1059.08
345.7;715.0;223618.03;1055.5
