0.03;17515.0;78.55;0.01
1.04;17515.0;78.55;0.0
2.05;17515.0;78.55;0.0
3.05;17515.0;78.55;0.0
4.06;17515.0;78.55;0.0
5.07;17515.0;78.55;0.0
6.08;17515.0;78.55;0.0
7.09;17515.0;78.55;0.0
8.1;17515.0;78.55;0.0
9.1;17507.49;78.57;0.46
10.11;17413.61;82.01;6.27
11.11;17319.73;91.29;12.16
12.13;17223.98;106.87;18.25
13.13;17130.1;128.2;24.28
14.14;17036.22;155.6;30.37
15.14;16942.34;189.12;36.52
16.14;16850.34;227.96;42.6
17.16;16754.58;274.74;48.98
18.17;16658.83;328.04;55.39
19.18;16564.95;386.67;61.71
20.19;16469.19;452.99;68.19
21.24;16375.31;524.44;74.56
22.27;16281.44;602.27;80.95
23.27;16187.56;686.5;87.35
24.28;16091.8;779.01;93.89
25.29;15996.04;878.19;100.43
26.3;15902.17;981.9;106.84
27.3;15812.04;1087.51;113.0
28.31;15716.29;1206.19;119.55
29.31;15622.41;1329.03;125.98
30.33;15526.65;1460.95;132.54
31.33;15432.77;1596.79;138.97
32.35;15338.89;1739.06;145.42
33.36;15243.14;1890.84;152.02
34.37;15147.38;2049.34;158.62
35.38;15053.5;2211.29;165.12
36.39;14959.63;2379.74;171.63
37.39;14863.87;2558.29;178.3
38.4;14771.87;2736.25;184.74
39.4;14677.99;2924.36;191.33
40.4;14582.23;3123.03;198.08
41.41;14488.36;3324.52;204.74
42.41;14394.48;3532.68;211.43
43.41;14300.6;3747.56;218.17
44.42;14204.84;3973.69;225.08
45.42;14110.96;4202.26;231.91
46.43;14017.08;4437.68;238.79
47.44;13923.21;4680.02;245.73
48.45;13827.45;4934.38;252.87
49.46;13733.57;5190.85;259.93
50.47;13639.69;5454.43;267.07
51.48;13543.94;5730.68;274.43
52.48;13515.0;5879.36;273.51
53.49;13515.0;5879.36;273.51
54.5;13515.0;5879.36;273.51
